"","@ in URLs","Attachments","Css","Encoding","External Resources","Flash content","HTML content","Html Form","Html iFrame","IPs in URLs","Javascript","Phishy","URLs","id"
"1278","False","0","0","none","0","False","True","False","False","False","0","False","0","1279"
"1279","False","0","0","none","0","False","True","False","False","False","0","False","0","1280"
"1280","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0","1281"
"1281","False","0","0","7bit","0","False","False","False","False","False","0","False","0","1282"
"1282","False","0","0","7bit","0","False","False","False","False","False","0","False","0","1283"
"1283","False","0","0","7bit","0","False","False","False","False","False","0","False","6","1284"
"1284","False","0","0","none","0","False","True","False","False","False","0","False","0","1285"
"1285","False","0","0","7bit","0","False","False","False","False","False","0","False","0","1286"
"1286","False","0","0","none","0","False","True","False","False","False","0","False","0","1287"
"1287","False","0","0","7bit","0","False","False","False","False","False","0","False","0","1288"
"1288","False","0","0","7bit","0","False","False","False","False","False","0","False","6","1289"
"1289","False","0","0","none","0","False","False","False","False","False","0","False","0","1290"
"1290","False","0","0","none","0","False","False","False","False","False","0","False","0","1291"
"1291","False","0","0","7bit","0","False","False","False","False","False","0","False","7","1292"
"1292","False","0","0","none","0","False","True","False","False","False","0","False","32","1293"
"1293","False","0","0","7bit","0","False","False","False","False","False","0","False","1","1294"
"1294","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0","1295"
"1295","False","0","0","7bit","0","False","True","False","False","False","0","False","0","1296"
"1296","False","0","0","7bit","0","False","True","False","False","False","0","False","3","1297"
"1297","False","0","0","7bit","0","False","False","False","False","False","0","False","0","1298"
"1298","False","0","0","none","0","False","False","False","False","False","0","False","0","1299"
"1299","False","0","0","7bit","0","False","False","False","False","False","0","False","0","1300"
"1300","False","0","0","none","0","False","False","False","False","False","0","False","0","1301"
"1301","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0","1302"
"1302","False","0","0","7bit","0","False","False","False","False","False","0","False","0","1303"
"1303","False","0","0","none","0","False","False","False","False","False","0","False","0","1304"
"1304","False","0","0","7bit","0","False","False","False","False","False","0","False","1","1305"
"1305","False","0","0","none","0","False","True","False","False","False","0","False","0","1306"
"1306","False","0","0","none","0","False","False","False","False","False","0","False","0","1307"
"1307","False","0","0","none","0","False","True","False","False","False","0","False","0","1308"
"1308","False","0","0","none","0","False","False","False","False","False","0","False","0","1309"
"1309","False","0","0","none","0","False","True","False","False","False","0","False","0","1310"
"1310","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0","1311"
"1311","False","0","0","none","0","False","True","False","False","False","0","False","2","1312"
"1312","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","24","1313"
"1313","False","0","0","none","0","False","True","False","False","False","0","False","2","1314"
"1314","False","0","0","none","0","False","True","False","False","False","0","False","0","1315"
"1315","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0","1316"
"1316","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0","1317"
"1317","False","0","0","7bit","0","False","False","False","False","False","0","False","0","1318"
"1318","False","0","0","7bit","0","False","False","False","False","False","0","False","0","1319"
"1319","False","0","0","7bit","0","False","False","False","False","False","0","False","0","1320"
"1320","False","0","0","7bit","0","False","False","False","False","False","0","False","0","1321"
"1321","False","0","0","7bit","0","False","False","False","False","False","0","False","0","1322"
"1322","False","0","0","7bit","0","False","False","False","False","False","0","False","0","1323"
"1323","False","0","0","7bit","0","False","False","False","False","False","0","False","5","1324"
"1324","False","0","0","none","0","False","True","False","False","False","0","False","0","1325"
"1325","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0","1326"
"1326","False","0","0","none","0","False","True","False","False","False","0","False","3","1327"
"1327","False","0","0","7bit","0","False","False","False","False","False","0","False","0","1328"
"1328","False","0","0","none","0","False","True","False","False","False","0","False","0","1329"
"1329","False","0","0","none","0","False","False","False","False","False","0","False","0","1330"
"1330","False","0","0","none","0","False","True","False","False","False","0","False","0","1331"
"1331","False","0","0","none","0","False","True","False","False","False","0","False","0","1332"
"1332","False","0","0","none","0","False","False","False","False","False","0","False","0","1333"
"1333","False","0","0","none","0","False","True","False","False","False","0","False","2","1334"
"1334","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0","1335"
"1335","False","0","0","none","0","False","True","False","False","False","0","False","3","1336"
"1336","False","0","0","7bit","0","False","False","False","False","False","0","False","7","1337"
"1337","False","0","0","7bit","0","False","False","False","False","False","0","False","0","1338"
"1338","False","0","0","none","0","False","False","False","False","False","0","False","0","1339"
"1339","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","1","1340"
"1340","False","0","0","none","0","False","True","False","False","False","0","False","0","1341"
"1341","False","0","0","7bit","0","False","True","False","False","False","0","False","3","1342"
"1342","False","0","0","7bit","0","False","False","False","False","False","0","False","1","1343"
"1343","False","0","0","none","0","False","False","False","False","False","0","False","0","1344"
"1344","False","0","0","7bit","0","False","False","False","False","False","0","False","5","1345"
"1345","False","0","0","7bit","0","False","False","False","False","False","0","False","1","1346"
"1346","False","0","0","7bit","0","False","False","False","False","False","0","False","0","1347"
"1347","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0","1348"
"1348","False","0","0","none","0","False","True","False","False","False","0","False","7","1349"
"1349","False","0","0","none","0","False","True","False","False","False","0","False","0","1350"
"1350","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0","1351"
"1351","False","0","0","none","0","False","True","False","False","False","0","False","0","1352"
"1352","False","0","0","none","0","False","False","False","False","False","0","False","0","1353"
"1353","False","0","0","7bit","0","False","False","False","False","False","0","False","0","1354"
"1354","False","0","0","7bit","0","False","False","False","False","False","0","False","0","1355"
"1355","False","0","0","7bit","0","False","False","False","False","False","0","False","1","1356"
"1356","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0","1357"
"1357","False","0","0","7bit","0","False","False","False","False","False","0","False","0","1358"
"1358","False","0","0","none","0","False","True","False","False","False","0","False","0","1359"
"1359","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0","1360"
"1360","False","0","0","7bit","0","False","False","False","False","False","0","False","7","1361"
"1361","False","0","0","none","0","False","False","False","False","False","0","False","0","1362"
"1362","False","0","0","none","0","False","False","False","False","False","0","False","0","1363"
"1363","False","0","0","7bit","0","False","False","False","False","False","0","False","0","1364"
"1364","False","0","0","none","0","False","True","False","False","False","0","False","0","1365"
"1365","False","0","0","none","0","False","False","False","False","False","0","False","0","1366"
"1366","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0","1367"
"1367","False","0","0","7bit","0","False","False","False","False","False","0","False","0","1368"
"1368","False","0","0","7bit","0","False","False","False","False","False","0","False","0","1369"
"1369","False","0","0","7bit","0","False","False","False","False","False","0","False","0","1370"
"1370","False","0","0","none","0","False","True","False","False","False","0","False","0","1371"
"1371","False","0","0","none","0","False","False","False","False","False","0","False","0","1372"
"1372","False","0","0","7bit","0","False","False","False","False","False","0","False","0","1373"
"1373","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0","1374"
"1374","False","0","0","none","0","False","False","False","False","False","0","False","3","1375"
"1375","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","47","1376"
"1376","False","0","0","7bit","0","False","False","False","False","False","0","False","0","1377"
"1377","False","0","0","none","0","False","False","False","False","False","0","False","0","1378"
"1378","False","0","0","none","0","False","True","False","False","False","0","False","0","1379"
"1379","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0","1380"
"1380","False","0","0","none","0","False","False","False","False","False","0","False","0","1381"
"1381","False","0","0","7bit","0","False","False","False","False","False","0","False","0","1382"
"1382","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0","1383"
"1383","False","0","0","7bit","0","False","False","False","False","False","0","False","0","1384"
"1384","False","0","0","7bit","0","False","False","False","False","False","0","False","1","1385"
"1385","False","0","0","7bit","0","False","True","False","False","False","0","False","3","1386"
"1386","False","0","0","7bit","0","False","False","False","False","False","0","False","7","1387"
"1387","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0","1388"
"1388","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0","1389"
"1389","False","0","0","7bit","0","False","False","False","False","False","0","False","8","1390"
"1390","False","0","0","none","0","False","True","False","False","False","0","False","1","1391"
"1391","False","0","0","7bit","0","False","False","False","False","False","0","False","6","1392"
"1392","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0","1393"
"1393","False","0","0","none","0","False","True","False","False","False","0","False","0","1394"
"1394","False","0","0","none","0","False","True","False","False","False","0","False","1","1395"
"1395","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0","1396"
"1396","False","0","0","7bit","0","False","True","False","False","False","0","False","3","1397"
"1397","False","0","0","7bit","0","False","False","False","False","False","0","False","7","1398"
"1398","False","0","0","7bit","0","False","False","False","False","False","0","False","1","1399"
"1399","False","0","0","none","0","False","True","False","False","False","0","False","14","1400"
"1400","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0","1401"
"1401","False","0","0","7bit","0","False","False","False","False","False","0","False","6","1402"
"1402","False","0","0","none","0","False","False","False","False","False","0","False","0","1403"
"1403","False","0","0","7bit","0","False","False","False","False","False","0","False","0","1404"
"1404","False","0","0","7bit","0","False","False","False","False","False","0","False","5","1405"
"1405","False","0","0","none","0","False","True","False","False","False","0","False","3","1406"
"1406","False","0","0","7bit","0","False","False","False","False","False","0","False","0","1407"
"1407","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0","1408"
"1408","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0","1409"
"1409","False","0","0","none","0","False","True","False","False","False","0","False","3","1410"
"1410","False","0","0","7bit","0","False","False","False","False","False","0","False","0","1411"
"1411","False","0","0","7bit","0","False","True","False","False","False","0","False","1","1412"
"1412","False","0","0","7bit","0","False","False","False","False","False","0","False","0","1413"
"1413","False","0","0","7bit","0","False","False","False","False","False","0","False","0","1414"
"1414","False","0","0","7bit","0","False","False","False","False","False","0","False","5","1415"
"1415","False","0","0","none","0","False","True","False","False","False","0","False","0","1416"
"1416","False","0","0","none","0","False","False","False","False","False","0","False","0","1417"
"1417","False","0","0","none","0","False","True","False","False","False","0","False","0","1418"
"1418","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0","1419"
"1419","False","0","0","none","0","False","True","False","False","False","0","False","0","1420"
"1420","False","0","0","7bit","0","False","False","False","False","False","0","False","5","1421"
"1421","False","0","0","none","0","False","True","False","False","False","0","False","0","1422"
"1422","False","0","0","none","0","False","True","False","False","False","0","False","3","1423"
"1423","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0","1424"
"1424","False","0","0","none","0","False","False","False","False","False","0","False","0","1425"
"1425","False","0","0","none","0","False","True","False","False","False","0","False","8","1426"
"1426","False","0","0","none","0","False","False","False","False","False","0","False","0","1427"
"1427","False","0","0","none","0","False","False","False","False","False","0","False","0","1428"
"1428","False","0","0","7bit","0","False","False","False","False","False","0","False","0","1429"
"1429","False","0","0","none","0","False","False","False","False","False","0","False","0","1430"
"1430","False","0","0","7bit","0","False","False","False","False","False","0","False","1","1431"
"1431","False","0","0","7bit","0","False","True","False","False","False","0","False","3","1432"
"1432","False","0","0","7bit","0","False","True","False","False","False","0","False","3","1433"
"1433","False","0","0","7bit","0","False","False","False","False","False","0","False","0","1434"
"1434","False","0","0","none","0","False","False","False","False","False","0","False","1","1435"
"1435","False","0","0","7bit","0","False","False","False","False","False","0","False","1","1436"
"1436","False","0","0","7bit","0","False","True","False","False","False","0","False","3","1437"
"1437","False","0","0","7bit","0","False","False","False","False","False","0","False","0","1438"
"1438","False","0","0","none","0","False","True","False","False","False","0","False","0","1439"
"1439","False","0","0","7bit","0","False","False","False","False","False","0","False","1","1440"
"1440","False","0","0","none","0","False","True","False","False","False","0","False","0","1441"
"1441","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0","1442"
"1442","False","0","0","7bit","0","False","True","False","False","False","0","False","5","1443"
"1443","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0","1444"
"1444","False","0","0","none","0","False","True","False","False","False","0","False","0","1445"
"1445","False","0","0","7bit","0","False","False","False","False","False","0","False","0","1446"
"1446","False","0","0","none","0","False","False","False","False","False","0","False","0","1447"
"1447","False","0","0","7bit","0","False","False","False","False","False","0","False","6","1448"
"1448","False","0","0","none","0","False","True","False","False","False","0","False","0","1449"
"1449","False","0","0","none","0","False","False","False","False","False","0","False","0","1450"
"1450","False","0","0","none","0","False","False","False","False","False","0","False","0","1451"
"1451","False","0","0","7bit","0","False","False","False","False","False","0","False","6","1452"
"1452","False","0","0","none","0","False","False","False","False","False","0","False","4","1453"
"1453","False","0","0","7bit","0","False","True","False","False","False","0","False","2","1454"
"1454","False","0","0","none","0","False","False","False","False","False","0","False","0","1455"
"1455","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0","1456"
"1456","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0","1457"
"1457","False","0","0","7bit","0","False","False","False","False","False","0","False","0","1458"
"1458","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0","1459"
"1459","False","0","0","7bit","0","False","False","False","False","False","0","False","0","1460"
"1460","False","0","0","7bit","0","False","False","False","False","False","0","False","7","1461"
"1461","False","0","0","none","0","False","False","False","False","False","0","False","0","1462"
"1462","False","0","0","none","0","False","True","False","False","False","0","False","0","1463"
"1463","False","0","0","7bit","0","False","True","False","False","False","0","False","3","1464"
"1464","False","0","0","7bit","0","False","False","False","False","False","0","False","0","1465"
"1465","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0","1466"
"1466","False","0","0","none","0","False","True","False","False","False","0","False","0","1467"
"1467","False","0","0","7bit","0","False","False","False","False","False","0","False","6","1468"
"1468","False","0","0","none","0","False","False","False","False","False","0","False","0","1469"
"1469","False","0","0","none","0","False","False","False","False","False","0","False","0","1470"
"1470","False","0","0","7bit","0","False","False","False","False","False","0","False","0","1471"
"1471","False","0","0","7bit","0","False","False","False","False","False","0","False","0","1472"
"1472","False","0","0","none","0","False","True","False","False","False","0","False","0","1473"
"1473","False","0","0","none","0","False","False","False","False","False","0","False","0","1474"
"1474","False","0","0","none","0","False","False","False","False","False","0","False","0","1475"
"1475","False","0","0","7bit","0","False","False","False","False","False","0","False","0","1476"
"1476","False","0","0","none","0","False","True","False","False","False","0","False","0","1477"
"1477","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0","1478"
"1478","False","0","0","7bit","0","False","False","False","False","False","0","False","0","1479"
"1479","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0","1480"
"1480","False","0","0","7bit","0","False","False","False","False","False","0","False","0","1481"
"1481","False","0","0","none","0","False","False","False","False","False","0","False","0","1482"
"1482","False","0","0","none","0","False","True","False","False","False","0","False","0","1483"
"1483","False","0","0","none","0","False","True","False","False","False","0","False","0","1484"
"1484","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0","1485"
"1485","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","1","1486"
"1486","False","0","0","none","0","False","False","False","False","False","0","False","0","1487"
"1487","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0","1488"
"1488","False","0","0","none","0","False","True","False","False","False","0","False","0","1489"
"1489","False","0","0","7bit","0","False","False","False","False","False","0","False","7","1490"
"1490","False","0","0","7bit","0","False","True","False","False","False","0","False","0","1491"
"1491","False","0","0","none","0","False","True","False","False","False","0","False","0","1492"
"1492","False","0","0","7bit","0","False","True","False","False","False","0","False","3","1493"
"1493","False","0","0","7bit","0","False","False","False","False","False","0","False","0","1494"
"1494","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0","1495"
"1495","False","0","0","7bit","0","False","False","False","False","False","0","False","7","1496"
"1496","False","0","0","7bit","0","False","True","False","False","False","0","False","3","1497"
"1497","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0","1498"
"1498","False","0","0","none","0","False","True","False","False","False","0","False","5","1499"
"1499","False","0","0","none","0","False","False","False","False","False","0","False","0","1500"
"1500","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0","1501"
"1501","False","0","0","none","0","False","False","False","False","False","0","False","0","1502"
"1502","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0","1503"
"1503","False","0","0","7bit","0","False","False","False","False","False","0","False","0","1504"
"1504","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0","1505"
"1505","False","0","0","7bit","0","False","True","False","False","False","0","False","0","1506"
"1506","False","0","0","7bit","0","False","False","False","False","False","0","False","6","1507"
"1507","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0","1508"
"1508","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0","1509"
"1509","False","0","0","none","0","False","True","False","False","False","0","False","0","1510"
"1510","False","0","0","none","0","False","True","False","False","False","0","False","0","1511"
"1511","False","0","0","none","0","False","False","False","False","False","0","False","0","1512"
"1512","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0","1513"
"1513","False","0","0","none","0","False","True","False","False","False","0","False","0","1514"
"1514","False","0","0","none","0","False","False","False","False","False","0","False","0","1515"
"1515","False","0","0","none","0","False","True","False","False","False","0","False","0","1516"
"1516","False","0","0","7bit","0","False","False","False","False","False","0","False","5","1517"
"1517","False","0","0","none","0","False","False","False","False","False","0","False","0","1518"
"1518","False","0","0","7bit","0","False","True","False","False","False","0","False","1","1519"
"1519","False","0","0","none","0","False","False","False","False","False","0","False","0","1520"
"1520","False","0","0","7bit","0","False","False","False","False","False","0","False","0","1521"
"1521","False","0","0","none","0","False","True","False","False","False","0","False","1","1522"
"1522","False","0","0","none","0","False","True","False","False","False","0","False","1","1523"
"1523","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0","1524"
"1524","False","0","0","none","0","False","False","False","False","False","0","False","0","1525"
"1525","False","0","0","7bit","0","False","False","False","False","False","0","False","1","1526"
"1526","False","0","0","none","0","False","True","False","False","False","0","False","0","1527"
"1527","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0","1528"
"1528","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0","1529"
"1529","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0","1530"
"1530","False","0","0","none","0","False","True","False","False","False","0","False","0","1531"
"1531","False","0","0","7bit","0","False","False","False","False","False","0","False","1","1532"
"1532","False","0","0","none","0","False","True","False","False","False","0","False","0","1533"
"1533","False","0","0","none","0","False","False","False","False","False","0","False","0","1534"
"1534","False","0","0","7bit","0","False","False","False","False","False","0","False","6","1535"
"1535","False","0","0","7bit","0","False","False","False","False","False","0","False","0","1536"
"1536","False","0","0","7bit","0","False","False","False","False","False","0","False","0","1537"
"1537","False","0","0","7bit","0","False","False","False","False","False","0","False","0","1538"
"1538","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0","1539"
"1539","False","0","0","none","0","False","False","False","False","False","0","False","0","1540"
"1540","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","39","1541"
"1541","False","0","0","none","0","False","False","False","False","False","0","False","0","1542"
"1542","False","0","0","none","0","False","True","False","False","False","0","False","0","1543"
"1543","False","0","0","7bit","0","False","False","False","False","False","0","False","0","1544"
"1544","False","0","0","7bit","0","False","False","False","False","False","0","False","0","1545"
"1545","False","0","0","7bit","0","False","False","False","False","False","0","False","6","1546"
"1546","False","0","0","none","0","False","True","False","False","False","0","False","0","1547"
"1547","False","0","0","7bit","0","False","False","False","False","False","0","False","0","1548"
"1548","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0","1549"
"1549","False","0","0","7bit","0","False","True","False","False","False","0","False","3","1550"
"1550","False","0","0","none","0","False","True","False","False","False","0","False","0","1551"
"1551","False","0","0","none","0","False","True","False","False","False","0","False","0","1552"
"1552","False","0","0","none","0","False","False","False","False","False","0","False","0","1553"
"1553","False","0","0","none","0","False","False","False","False","False","0","False","0","1554"
"1554","False","0","0","none","0","False","False","False","False","False","0","False","0","1555"
"1555","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","1","1556"
"1556","False","0","0","7bit","0","False","False","False","False","False","0","False","0","1557"
"1557","False","0","0","none","0","False","True","False","False","False","0","False","0","1558"
"1558","False","0","0","none","0","False","False","False","False","False","0","False","2","1559"
"1559","False","0","0","none","0","False","True","False","False","False","0","False","0","1560"
"1560","False","0","0","none","0","False","False","False","False","False","0","False","3","1561"
"1561","False","0","0","none","0","False","True","False","False","False","0","False","1","1562"
"1562","False","0","0","none","0","False","True","False","False","False","0","False","0","1563"
"1563","False","0","0","none","0","False","False","False","False","False","0","False","0","1564"
"1564","False","0","0","none","0","False","True","False","False","False","0","False","2","1565"
"1565","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0","1566"
"1566","False","0","0","none","0","False","False","False","False","False","0","False","0","1567"
"1567","False","0","0","7bit","0","False","True","False","False","False","0","False","3","1568"
"1568","False","0","0","7bit","0","False","False","False","False","False","0","False","6","1569"
"1569","False","0","0","none","0","False","False","False","False","False","0","False","0","1570"
"1570","False","0","0","7bit","0","False","False","False","False","False","0","False","0","1571"
"1571","False","0","0","none","0","False","False","False","False","False","0","False","0","1572"
"1572","False","0","0","7bit","0","False","False","False","False","False","0","False","0","1573"
"1573","False","0","0","none","0","False","True","False","False","False","0","False","3","1574"
"1574","False","0","0","none","0","False","False","False","False","False","0","False","0","1575"
"1575","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0","1576"
"1576","False","0","0","none","0","False","False","False","False","False","0","False","0","1577"
"1577","False","0","0","7bit","0","False","False","False","False","False","0","False","0","1578"
"1578","False","0","0","7bit","0","False","False","False","False","False","0","False","0","1579"
"1579","False","0","0","7bit","0","False","False","False","False","False","0","False","0","1580"
"1580","False","0","0","7bit","0","False","False","False","False","False","0","False","6","1581"
"1581","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0","1582"
"1582","False","0","0","none","0","False","True","False","False","False","0","False","1","1583"
"1583","False","0","0","7bit","0","False","False","False","False","False","0","False","0","1584"
"1584","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","2","1585"
"1585","False","0","0","none","0","False","False","False","False","False","0","False","0","1586"
"1586","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0","1587"
"1587","False","0","0","7bit","0","False","False","False","False","False","0","False","0","1588"
"1588","False","0","0","none","0","False","False","False","False","False","0","False","0","1589"
"1589","False","0","0","none","0","False","False","False","False","False","0","False","0","1590"
"1590","False","0","0","7bit","0","False","False","False","False","False","0","False","8","1591"
"1591","False","0","0","none","0","False","False","False","False","False","0","False","0","1592"
"1592","False","0","0","none","0","False","False","False","False","False","0","False","0","1593"
"1593","False","0","0","7bit","0","False","True","False","False","False","0","False","3","1594"
"1594","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0","1595"
"1595","False","0","0","7bit","0","False","False","False","False","False","0","False","0","1596"
"1596","False","0","0","none","0","False","True","False","False","False","0","False","0","1597"
"1597","False","0","0","none","0","False","False","False","False","False","0","False","0","1598"
"1598","False","0","0","none","0","False","True","False","False","False","0","False","0","1599"
"1599","False","0","0","none","0","False","False","False","False","False","0","False","3","1600"
"1600","False","0","0","none","0","False","True","False","False","False","0","False","0","1601"
"1601","False","0","0","none","0","False","True","False","False","False","0","False","1","1602"
"1602","False","0","0","7bit","0","False","False","False","False","False","0","False","0","1603"
"1603","False","0","0","7bit","0","False","False","False","False","False","0","False","0","1604"
"1604","False","0","0","7bit","0","False","True","False","False","False","0","False","3","1605"
"1605","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","41","1606"
"1606","False","0","0","none","0","False","True","False","False","False","0","False","0","1607"
"1607","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","1","1608"
"1608","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","1","1609"
"1609","False","0","0","7bit","0","False","False","False","False","False","0","False","0","1610"
"1610","False","0","0","7bit","0","False","False","False","False","False","0","False","7","1611"
"1611","False","0","0","none","0","False","False","False","False","False","0","False","0","1612"
"1612","False","0","0","7bit","0","False","False","False","False","False","0","False","0","1613"
"1613","False","0","0","7bit","0","False","True","False","False","False","0","False","3","1614"
"1614","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0","1615"
"1615","False","0","0","none","0","False","False","False","False","False","0","False","0","1616"
"1616","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0","1617"
"1617","False","0","0","7bit","0","False","False","False","False","False","0","False","6","1618"
"1618","False","0","0","7bit","0","False","False","False","False","False","0","False","5","1619"
"1619","False","0","0","7bit","0","False","False","False","False","False","0","False","7","1620"
"1620","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0","1621"
"1621","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0","1622"
"1622","False","0","0","none","0","False","False","False","False","False","0","False","0","1623"
"1623","False","0","0","none","0","False","False","False","False","False","0","False","0","1624"
"1624","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","35","1625"
"1625","False","0","0","none","0","False","True","False","False","False","0","False","0","1626"
"1626","False","0","0","7bit","0","False","False","False","False","False","0","False","0","1627"
"1627","False","0","0","none","0","False","True","False","False","False","0","False","1","1628"
"1628","False","0","0","7bit","0","False","False","False","False","False","0","False","2","1629"
"1629","False","0","0","7bit","0","False","True","False","False","False","0","False","0","1630"
"1630","False","0","0","none","0","False","False","False","False","False","0","False","0","1631"
"1631","False","0","0","7bit","0","False","True","False","False","False","0","False","3","1632"
"1632","False","0","0","7bit","0","False","False","False","False","False","0","False","8","1633"
"1633","False","0","0","none","0","False","True","False","False","False","0","False","0","1634"
"1634","False","0","0","7bit","0","False","True","False","False","False","0","False","3","1635"
"1635","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0","1636"
"1636","False","0","0","none","0","False","True","False","False","False","0","False","5","1637"
"1637","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0","1638"
"1638","False","0","0","7bit","0","False","False","False","False","False","0","False","0","1639"
"1639","False","0","0","7bit","0","False","False","False","False","False","0","False","0","1640"
"1640","False","0","0","7bit","0","False","False","False","False","False","0","False","0","1641"
"1641","False","0","0","7bit","0","False","False","False","False","False","0","False","0","1642"
"1642","False","0","0","none","0","False","True","False","False","False","0","False","0","1643"
"1643","False","0","0","7bit","0","False","False","False","False","False","0","False","0","1644"
"1644","False","0","0","7bit","0","False","False","False","False","False","0","False","0","1645"
"1645","False","0","0","7bit","0","False","False","False","False","False","0","False","0","1646"
"1646","False","0","0","7bit","0","False","False","False","False","False","0","False","0","1647"
"1647","False","0","0","7bit","0","False","False","False","False","False","0","False","0","1648"
"1648","False","0","0","7bit","0","False","False","False","False","False","0","False","0","1649"
"1649","False","0","0","none","0","False","True","False","False","False","0","False","0","1650"
"1650","False","0","0","7bit","0","False","False","False","False","False","0","False","0","1651"
"1651","False","0","0","7bit","0","False","False","False","False","False","0","False","0","1652"
"1652","False","0","0","7bit","0","False","False","False","False","False","0","False","7","1653"
"1653","False","0","0","none","0","False","True","False","False","False","0","False","0","1654"
"1654","False","0","0","7bit","0","False","False","False","False","False","0","False","0","1655"
"1655","False","0","0","none","0","False","True","False","False","False","0","False","0","1656"
"1656","False","0","0","7bit","0","False","False","False","False","False","0","False","1","1657"
"1657","False","0","0","7bit","0","False","False","False","False","False","0","False","1","1658"
"1658","False","0","0","7bit","0","False","False","False","False","False","0","False","0","1659"
"1659","False","0","0","none","0","False","False","False","False","False","0","False","0","1660"
"1660","False","0","0","7bit","0","False","False","False","False","False","0","False","1","1661"
"1661","False","0","0","7bit","0","False","True","False","False","False","0","False","0","1662"
"1662","False","0","0","7bit","0","False","False","False","False","False","0","False","1","1663"
"1663","False","0","0","7bit","0","False","False","False","False","False","0","False","2","1664"
"1664","False","0","0","7bit","0","False","False","False","False","False","0","False","0","1665"
"1665","False","0","0","none","0","False","True","False","False","False","0","False","0","1666"
"1666","False","0","0","7bit","0","False","True","False","False","False","0","False","0","1667"
