"","@ in URLs","Attachments","Css","Encoding","External Resources","Flash content","HTML content","Html Form","Html iFrame","IPs in URLs","Javascript","Phishy","URLs","id"
"556","False","0","0","none","0","False","True","False","False","False","0","True","2","559"
"557","False","0","0","none","0","False","True","False","False","False","0","True","2","560"
"558","False","0","0","none","0","False","True","False","False","False","0","True","2","561"
"559","False","0","0","none","0","False","True","False","False","False","0","True","2","562"
"560","False","0","0","none","0","False","True","False","False","False","0","True","2","563"
"561","False","0","0","none","0","False","True","False","False","False","0","True","3","564"
"562","False","0","0","none","0","False","True","False","False","False","0","True","2","565"
"563","False","0","0","none","0","False","True","False","False","False","0","True","2","566"
"564","False","0","0","none","0","False","True","False","False","False","0","True","2","567"
"565","False","0","0","none","0","False","True","False","False","False","0","True","2","568"
"566","False","0","0","none","0","False","True","False","False","False","0","True","2","569"
"567","False","0","0","none","0","False","True","False","False","False","0","True","2","570"
"568","False","0","0","none","0","False","True","False","False","False","0","True","2","571"
"569","False","0","0","none","0","False","True","False","False","False","0","True","2","572"
"570","False","0","0","none","0","False","True","False","False","False","0","True","2","573"
"571","False","0","0","none","0","False","True","False","False","False","0","True","2","574"
"572","False","0","0","none","0","False","True","False","False","False","0","True","2","575"
"573","False","0","0","none","0","False","True","False","False","False","0","True","2","576"
"574","False","0","0","none","0","False","True","False","False","False","0","True","2","577"
"575","False","0","0","none","0","False","True","False","False","False","0","True","2","578"
"576","False","0","0","none","0","False","True","False","False","False","0","True","2","579"
"577","False","0","0","none","0","False","True","False","False","False","0","True","2","580"
"578","False","0","0","none","0","False","True","False","False","False","0","True","2","581"
"579","False","0","0","none","0","False","True","False","False","False","0","True","2","582"
"580","False","0","0","none","0","False","True","False","False","False","0","True","2","583"
"581","False","0","0","none","0","False","True","False","False","False","0","True","2","584"
"582","False","0","0","none","0","False","True","False","False","False","0","True","2","585"
"583","False","0","0","none","0","False","True","False","False","False","0","True","2","586"
"584","False","0","0","none","0","False","True","False","False","False","0","True","2","587"
"585","False","0","0","none","0","False","True","False","False","False","0","True","2","588"
"586","False","0","0","none","0","False","True","False","False","False","0","True","2","589"
"587","False","0","0","none","0","False","True","False","False","False","0","True","2","590"
"588","False","0","0","none","0","False","True","False","False","False","0","True","2","591"
"589","False","0","0","none","0","False","True","False","False","False","0","True","2","592"
"590","False","0","0","none","0","False","True","False","False","False","0","True","2","593"
"591","False","0","0","none","0","False","True","False","False","False","0","True","2","594"
"592","False","0","0","none","0","False","True","False","False","False","0","True","2","595"
"593","False","0","0","none","0","False","True","False","False","False","0","True","2","596"
"594","False","0","0","none","0","False","True","False","False","False","0","True","2","597"
"595","False","0","0","none","0","False","True","False","False","False","0","True","2","598"
"596","False","0","0","none","0","False","True","False","False","False","0","True","2","599"
"597","False","0","0","none","0","False","True","False","False","False","0","True","2","600"
"598","False","0","0","none","0","False","True","False","False","False","0","True","2","601"
"599","False","0","0","none","0","False","True","False","False","False","0","True","2","602"
"600","False","0","0","none","0","False","True","False","False","False","0","True","2","603"
"601","False","0","0","none","0","False","True","False","False","False","0","True","2","604"
"602","False","0","0","none","0","False","True","False","False","False","0","True","2","605"
"603","False","0","0","none","0","False","True","False","False","False","0","True","2","606"
"604","False","0","0","none","0","False","True","False","False","False","0","True","2","607"
"605","False","0","0","none","0","False","True","False","False","False","0","True","2","608"
"606","False","0","0","none","0","False","True","False","False","False","0","True","2","609"
"607","False","0","0","none","0","False","True","False","False","False","0","True","2","610"
"608","False","0","0","none","0","False","True","False","False","False","0","True","2","611"
"609","False","0","0","none","0","False","True","False","False","False","0","True","2","612"
"610","False","0","0","none","0","False","True","False","False","False","0","True","2","613"
"611","False","0","0","none","0","False","True","False","False","False","0","True","2","614"
"612","False","0","0","none","0","False","True","False","False","False","0","True","2","615"
"613","False","0","0","none","0","False","True","False","False","False","0","True","2","616"
"614","False","0","0","7bit","0","False","True","False","False","False","0","True","3","617"
"615","False","0","0","none","0","False","True","False","False","False","0","True","2","618"
"616","False","0","0","none","0","False","True","False","False","False","0","True","2","619"
"617","False","0","0","none","0","False","True","False","False","False","0","True","2","620"
"618","False","0","0","none","0","False","True","False","False","False","0","True","2","621"
"619","False","0","0","none","0","False","True","False","False","False","0","True","2","622"
"620","False","0","0","none","0","False","True","False","False","False","0","True","2","623"
"621","False","0","0","none","0","False","True","False","False","False","0","True","2","624"
"622","False","0","0","none","0","False","True","False","False","False","0","True","2","625"
"623","False","0","0","none","0","False","True","False","False","False","0","True","2","626"
"624","False","0","0","none","0","False","True","False","False","False","0","True","2","627"
"625","False","0","0","none","0","False","True","False","False","False","0","True","2","628"
"626","False","0","0","none","0","False","True","False","False","False","0","True","2","629"
"627","False","0","0","none","0","False","True","False","False","False","0","True","2","630"
"628","False","0","0","none","0","False","True","False","False","False","0","True","4","631"
"629","False","0","0","none","0","False","True","False","False","False","0","True","2","632"
"630","False","0","0","none","0","False","True","False","False","False","0","True","2","633"
"631","False","0","0","none","0","False","True","False","False","False","0","True","2","634"
"632","False","0","0","none","0","False","True","False","False","False","0","True","2","635"
"633","False","0","0","none","0","False","True","False","False","False","0","True","2","636"
"634","False","0","0","none","0","False","True","False","False","False","0","True","2","637"
"635","False","0","0","none","0","False","True","False","False","False","0","True","2","638"
"636","False","0","0","none","0","False","True","False","False","False","0","True","2","639"
"637","False","0","0","none","0","False","True","False","False","False","0","True","2","640"
"638","False","0","0","none","0","False","True","False","False","False","0","True","2","641"
"639","False","0","0","none","0","False","True","False","False","False","0","True","2","642"
"640","False","0","0","none","0","False","True","False","False","False","0","True","2","643"
"641","False","0","0","none","0","False","True","False","False","False","0","True","2","644"
"642","False","0","0","none","0","False","True","False","False","False","0","True","2","645"
"643","False","0","0","none","0","False","True","False","False","False","0","True","2","646"
"644","False","0","0","none","0","False","True","False","False","False","0","True","2","647"
"645","False","0","0","none","0","False","True","False","False","False","0","True","2","648"
"646","False","0","0","none","0","False","True","False","False","False","0","True","2","649"
"647","False","0","0","none","0","False","True","False","False","False","0","True","2","650"
"648","False","0","0","none","0","False","True","False","False","False","0","True","2","651"
"649","False","0","0","none","0","False","True","False","False","False","0","True","2","652"
"650","False","0","0","none","0","False","True","False","False","False","0","True","2","653"
"651","False","0","0","none","0","False","True","False","False","False","0","True","2","654"
"652","False","0","0","none","0","False","True","False","False","False","0","True","2","655"
"653","False","0","0","none","0","False","True","False","False","False","0","True","2","656"
"654","False","0","0","none","0","False","True","False","False","False","0","True","2","657"
"655","False","0","0","none","0","False","True","False","False","False","0","True","2","658"
"656","False","0","0","none","0","False","True","False","False","False","0","True","2","659"
"657","False","0","0","none","0","False","True","False","False","False","0","True","2","660"
"658","False","0","0","none","0","False","True","False","False","False","0","True","2","661"
"659","False","0","0","none","0","False","True","False","False","False","0","True","2","662"
"660","False","0","0","none","0","False","True","False","False","False","0","True","2","663"
"661","False","0","0","none","0","False","True","False","False","False","0","True","2","664"
"662","False","0","0","none","0","False","True","False","False","False","0","True","2","665"
"663","False","0","0","none","0","False","True","False","False","False","0","True","2","666"
"664","False","0","0","none","0","False","True","False","False","False","0","True","2","667"
"665","False","0","0","none","0","False","True","False","False","False","0","True","2","668"
"666","False","0","0","none","0","False","True","False","False","False","0","True","2","669"
"667","False","0","0","none","0","False","True","False","False","False","0","True","2","670"
"668","False","0","0","none","0","False","True","False","False","False","0","True","2","671"
"669","False","0","0","none","0","False","True","False","False","False","0","True","2","672"
"670","False","0","0","none","0","False","True","False","False","False","0","True","2","673"
"671","False","0","0","none","0","False","True","False","False","False","0","True","2","674"
"672","False","0","0","none","0","False","True","False","False","False","0","True","2","675"
"673","False","0","0","none","0","False","True","False","False","False","0","True","2","676"
"674","False","0","0","none","0","False","True","False","False","False","0","True","2","677"
"675","False","0","0","none","0","False","True","False","False","False","0","True","2","678"
"676","False","0","0","none","0","False","True","False","False","False","0","True","2","679"
"677","False","0","0","none","0","False","True","False","False","False","0","True","2","680"
"678","False","0","0","none","0","False","True","False","False","False","0","True","2","681"
"679","False","0","0","7bit","0","False","True","False","False","True","0","True","47","682"
"680","False","0","0","none","0","False","True","False","False","False","0","True","2","683"
"681","False","0","0","none","0","False","True","False","False","False","0","True","2","684"
"682","False","0","0","7bit","0","False","True","False","False","False","0","True","47","685"
"683","False","0","0","none","0","False","True","False","False","False","0","True","2","686"
"684","False","0","0","none","0","False","True","False","False","False","0","True","2","687"
"685","False","0","0","none","0","False","True","False","False","False","0","True","2","688"
"686","False","0","0","none","0","False","True","False","False","False","0","True","2","689"
"687","False","0","0","none","0","False","True","False","False","False","0","True","2","690"
"688","False","0","0","none","0","False","True","False","False","False","0","True","2","691"
"689","False","0","0","none","0","False","True","False","False","False","0","True","2","692"
"690","False","0","0","none","0","False","True","False","False","False","0","True","2","693"
"691","False","0","0","none","0","False","True","False","False","False","0","True","2","694"
"692","False","0","0","none","0","False","True","False","False","False","0","True","2","695"
"693","False","0","0","none","0","False","True","False","False","False","0","True","2","696"
"694","False","0","0","none","0","False","True","False","False","False","0","True","2","697"
"695","False","0","0","none","0","False","True","False","False","False","0","True","2","698"
"696","False","0","0","none","0","False","True","False","False","False","0","True","2","699"
"697","False","0","0","none","0","False","True","False","False","False","0","True","2","700"
"698","False","0","0","none","0","False","True","False","False","False","0","True","2","701"
"699","False","0","0","none","0","False","True","False","False","False","0","True","2","702"
"700","False","0","0","none","0","False","True","False","False","False","0","True","2","703"
"701","False","0","0","none","0","False","True","False","False","False","0","True","2","704"
"702","False","0","0","none","0","False","True","False","False","False","0","True","2","705"
"703","False","0","0","none","0","False","True","False","False","False","0","True","2","706"
"704","False","0","0","none","0","False","True","False","False","False","0","True","2","707"
"705","False","0","0","none","0","False","True","False","False","True","0","True","2","708"
"706","False","0","0","none","0","False","True","False","False","True","0","True","4","709"
"707","False","0","4","7bit","4","False","True","False","False","False","1","True","13","710"
"708","False","0","0","7bit","0","False","True","True","False","True","0","True","6","711"
"709","False","0","0","7bit","0","False","True","False","False","False","0","True","2","712"
"710","False","0","0","8bit","0","False","True","False","False","False","0","True","9","713"
"711","False","0","0","7bit","0","False","True","True","False","True","0","True","6","714"
"712","False","0","0","none","0","False","False","False","False","False","0","True","1","715"
"713","False","0","1","none","0","False","True","False","False","True","1","True","24","716"
"714","False","0","0","8bit","0","False","True","False","False","False","0","True","15","717"
"715","False","0","0","none","0","False","True","False","False","True","0","True","9","718"
"716","False","0","0","8bit","0","False","True","False","False","False","0","True","15","719"
"717","False","0","0","7bit","0","False","True","False","False","False","0","True","26","720"
"718","False","0","0","7bit","0","False","True","False","False","False","0","True","26","721"
"719","False","0","0","8bit","0","False","True","False","False","False","0","True","15","722"
"720","False","0","0","7bit","0","False","True","False","False","False","0","True","28","724"
"721","False","0","0","none","0","False","True","False","False","False","0","True","1","725"
"722","False","0","0","none","0","False","True","False","False","False","0","True","1","726"
"723","False","0","0","none","0","False","True","False","False","False","0","True","1","727"
"724","False","0","0","none","0","False","True","False","False","True","0","True","9","728"
"725","False","0","0","none","0","False","True","False","False","False","0","True","6","729"
"726","False","0","0","7bit","0","False","True","False","False","False","0","True","26","730"
"727","False","0","3","none","0","False","True","False","False","False","0","True","5","731"
"728","False","0","0","7bit","0","False","True","True","False","False","0","True","6","732"
"729","False","0","0","none","0","False","True","False","False","True","0","True","82","733"
"730","False","0","0","none","0","False","True","False","False","False","0","True","1","734"
"731","False","0","0","none","0","False","True","False","False","True","0","True","9","735"
"732","False","0","0","7bit","0","False","True","False","False","True","0","True","5","736"
"733","False","0","0","none","0","False","True","False","False","False","0","True","11","737"
"734","False","0","0","none","0","False","True","False","False","False","0","True","11","738"
"735","False","0","0","none","0","False","True","False","False","False","0","True","11","739"
"736","False","0","0","7bit","0","False","True","False","False","True","0","True","28","740"
"737","False","0","0","none","0","False","True","False","False","False","0","True","1","741"
"738","False","0","0","7bit","0","False","False","False","False","False","0","True","1","742"
"739","False","0","0","none","0","False","True","False","False","True","0","True","82","743"
"740","False","0","0","7bit","0","False","True","False","False","True","0","True","5","744"
"741","False","0","0","none","0","False","True","False","False","True","0","True","9","745"
"742","False","0","0","none","0","False","True","False","False","False","0","True","1","746"
"743","False","0","0","none","0","False","True","False","False","False","0","True","1","747"
"744","False","0","0","none","0","False","True","False","False","True","0","True","82","748"
"745","False","0","0","none","0","False","True","False","False","False","0","True","2","749"
"746","False","0","0","none","0","False","True","False","False","True","0","True","9","750"
"747","False","0","0","none","0","False","True","False","False","True","0","True","1","751"
"748","False","0","0","none","0","False","True","False","False","False","0","True","24","752"
"749","False","0","0","7bit","0","False","True","False","False","False","0","True","1","753"
"750","False","0","0","none","0","False","True","False","False","False","0","True","1","754"
"751","False","0","0","7bit","0","False","True","False","False","False","0","True","1","755"
"752","False","0","0","none","0","False","True","False","False","True","0","True","9","756"
"753","False","0","0","none","0","False","True","False","False","True","0","True","9","757"
"754","False","0","0","7bit","0","False","True","False","False","False","0","True","3","758"
"755","False","0","0","none","0","False","True","False","False","True","0","True","3","759"
"756","False","1","0","none","0","False","True","False","False","False","0","True","10","760"
"757","False","0","0","none","0","False","True","False","False","False","0","True","1","761"
"758","False","0","0","none","0","False","True","False","False","False","0","True","1","762"
"759","False","0","0","7bit","0","False","True","False","False","False","0","True","6","763"
"760","False","0","0","none","0","False","True","False","False","True","0","True","2","764"
"761","False","0","0","7bit","0","False","True","False","False","True","0","True","14","765"
"762","False","0","0","7bit","0","False","True","False","False","True","0","True","3","766"
"763","False","0","0","none","0","False","True","False","False","False","0","True","21","767"
"764","False","0","0","7bit","0","False","True","False","False","False","0","True","4","768"
"765","False","0","0","7bit","0","False","False","False","False","False","0","True","4","769"
"766","False","0","0","none","0","False","True","False","False","False","0","True","1","770"
"767","False","0","0","none","0","False","True","False","False","False","0","True","7","771"
"768","False","0","0","7bit","0","False","True","False","False","False","0","True","25","772"
"769","False","0","1","none","1","False","True","False","False","False","0","True","19","773"
"770","False","0","0","none","0","False","True","False","False","False","0","True","17","774"
"771","False","0","0","7bit","0","False","True","False","False","True","0","True","14","775"
"772","False","0","0","7bit","0","False","True","False","False","True","0","True","18","776"
"773","False","0","0","none","0","False","True","False","False","False","0","True","1","777"
"774","False","0","0","none","0","False","True","False","False","False","0","True","1","778"
"775","False","0","0","7bit","0","False","True","False","False","False","0","True","6","779"
"776","False","0","0","none","0","False","True","False","False","False","0","True","7","780"
"777","False","0","0","none","0","False","True","False","False","True","0","True","4","781"
"778","False","0","0","7bit","0","False","True","False","False","False","0","True","5","782"
"779","False","0","0","none","0","False","True","False","False","False","0","True","1","783"
"780","False","0","0","8bit","0","False","True","False","False","False","0","True","12","784"
"781","False","0","0","7bit","0","False","True","False","False","True","0","True","10","785"
"782","False","0","0","none","0","False","True","False","False","False","0","True","4","786"
"783","False","0","0","7bit","0","False","True","False","False","True","0","True","9","787"
"784","False","0","0","none","0","False","True","False","False","True","0","True","34","788"
"785","False","0","0","7bit","0","False","True","False","False","False","0","True","4","789"
"786","False","0","0","none","0","False","True","False","False","False","0","True","53","790"
"787","False","0","0","none","0","False","True","False","False","True","0","True","3","791"
"788","False","0","0","7bit","0","False","True","True","False","False","0","True","6","792"
"789","False","0","5","none","0","False","True","False","False","False","1","True","4","793"
"790","False","0","0","none","0","False","True","False","False","False","0","True","53","794"
"791","False","0","0","none","0","False","True","False","False","False","0","True","3","795"
"792","False","0","0","none","0","False","True","False","False","False","0","True","3","796"
"793","False","0","0","none","0","False","True","False","False","False","0","True","20","797"
"794","False","0","0","none","0","False","True","False","False","True","0","True","9","798"
"795","False","0","0","none","0","False","True","False","False","False","0","True","1","799"
"796","False","0","0","none","0","False","True","False","False","False","0","True","1","800"
"797","False","0","0","none","0","False","True","False","False","True","0","True","9","801"
"798","False","0","0","7bit","0","False","True","False","False","True","0","True","9","802"
"799","False","0","0","none","0","False","True","False","False","True","0","True","16","803"
"800","False","0","0","none","0","False","True","False","False","True","0","True","9","804"
"801","False","0","0","8bit\r\n","0","False","True","False","False","False","3","True","60","805"
"802","False","0","0","none","0","False","True","False","False","False","0","True","3","806"
"803","False","0","0","8bit\r\n","0","False","True","False","False","False","3","True","60","808"
"804","False","0","0","8bit\r\n","0","False","True","False","False","False","3","True","60","809"
"805","False","0","0","8bit\r\n","0","False","True","False","False","False","3","True","60","810"
"806","False","0","0","8bit\r\n","0","False","True","False","False","False","3","True","60","811"
"807","False","0","0","8bit\r\n","0","False","True","False","False","False","3","True","60","812"
"808","False","0","0","8bit\r\n","0","False","True","False","False","False","3","True","60","813"
"809","False","0","0","7bit","0","False","True","False","False","False","0","True","26","814"
"810","False","0","0","7bit","0","False","True","False","False","True","0","True","3","815"
"811","False","0","0","none","0","False","True","False","False","True","0","True","9","816"
"812","False","0","0","none","0","False","True","False","False","True","0","True","9","817"
"813","False","0","0","none","0","False","True","False","False","False","0","True","1","818"
"814","False","0","5","7bit","1","False","True","False","False","False","1","True","4","819"
"815","False","0","0","none","0","False","True","False","False","False","0","True","3","820"
"816","False","0","0","none","0","False","True","False","False","False","0","True","3","821"
"817","False","0","0","none","0","False","True","False","False","False","0","True","3","822"
"818","False","0","0","7bit","0","False","True","False","False","False","0","True","3","823"
"819","False","0","0","none","0","False","True","False","False","True","0","True","3","824"
"820","False","0","0","none","0","False","True","False","False","True","0","True","3","825"
"821","False","0","0","7bit","0","False","True","False","False","False","0","True","3","826"
"822","False","0","0","none","0","False","True","False","False","True","0","True","4","827"
"823","False","0","0","none","0","False","True","False","False","False","0","True","2","828"
"824","False","0","4","7bit","4","False","True","False","False","False","1","True","13","830"
"825","False","0","0","none","0","False","True","False","False","False","0","True","1","831"
"826","False","0","0","none","0","False","True","False","False","False","0","True","1","832"
"827","False","0","0","none","0","False","True","False","False","True","0","True","9","833"
"828","False","0","0","7bit","0","False","True","False","False","False","0","True","13","834"
"829","False","0","0","none","0","False","True","False","False","True","0","True","16","835"
"830","False","0","0","none","0","False","True","False","False","False","0","True","3","836"
"831","False","0","0","7bit","0","False","True","False","False","False","0","True","1","837"
"832","False","0","0","7bit","0","False","True","False","False","False","0","True","3","838"
"833","False","0","0","none","0","False","True","False","False","True","0","True","9","839"
"834","False","0","0","none","0","False","True","False","False","False","0","True","1","840"
"835","False","0","0","none","0","False","True","False","False","True","0","True","8","841"
"836","False","0","0","none","0","False","True","False","False","True","0","True","3","842"
"837","False","0","0","none","0","False","True","False","False","True","0","True","3","843"
"838","False","0","0","none","0","False","True","False","False","True","0","True","9","844"
"839","False","0","0","none","0","False","True","False","False","True","0","True","9","845"
"840","False","0","0","none","0","False","True","False","False","True","0","True","9","846"
"841","False","0","0","none","0","False","True","False","False","True","0","True","9","847"
"842","False","0","0","none","0","False","True","False","False","False","0","True","1","848"
"843","False","0","0","none","0","False","True","False","False","True","0","True","3","849"
"844","False","0","0","none","0","False","True","False","False","True","0","True","9","850"
"845","False","0","0","7bit","0","False","True","False","False","False","0","True","21","851"
"846","False","0","0","7bit","0","False","True","False","False","False","0","True","15","852"
"847","False","0","0","8bit\r\n","0","False","True","False","False","False","3","True","60","853"
"848","False","0","0","none","0","False","True","False","False","True","0","True","3","854"
"849","False","0","0","none","0","False","True","False","False","True","0","True","2","855"
"850","False","0","1","7bit","0","False","True","False","False","False","0","True","5","856"
"851","False","0","0","none","0","False","True","False","False","True","0","True","45","857"
"852","False","0","1","none","0","False","True","False","False","False","0","True","5","859"
"853","False","0","1","none","0","False","True","False","False","False","0","True","5","860"
"854","False","0","0","8bit","0","False","True","False","False","False","0","True","15","861"
"855","False","0","0","8bit","0","False","True","False","False","False","0","True","15","862"
"856","False","0","1","7bit","0","False","True","False","False","False","0","True","5","866"
"857","False","0","0","none","0","False","True","False","False","False","0","True","13","867"
"858","False","0","0","none","0","False","True","False","False","False","0","True","4","868"
"859","False","0","0","none","0","False","True","False","False","False","0","True","4","869"
"860","False","0","0","none","0","False","True","False","False","False","0","True","4","870"
"861","False","0","0","none","0","False","True","False","False","False","0","True","4","871"
"862","False","0","0","7bit","0","False","True","False","False","True","0","True","13","872"
"863","False","0","0","none","0","False","True","False","False","True","0","True","4","873"
"864","False","0","0","none","0","False","True","False","False","False","0","True","2","874"
"865","False","0","0","none","0","False","True","False","False","False","0","True","1","875"
"866","False","0","0","none","0","False","True","False","False","False","0","True","2","876"
"867","False","0","0","none","0","False","True","False","False","False","0","True","2","877"
"868","False","0","0","none","0","False","True","False","False","False","0","True","1","878"
"869","False","0","0","none","0","False","True","False","False","False","0","True","2","879"
"870","False","0","0","none","0","False","True","False","False","False","0","True","2","880"
"871","False","0","0","none","0","False","True","False","False","False","0","True","2","881"
"872","False","0","0","none","0","False","True","False","False","True","0","True","2","882"
"873","False","0","0","7bit","0","False","True","False","False","True","1","True","51","883"
"874","False","0","0","8bit\r\n","0","False","True","False","False","False","3","True","60","884"
"875","False","0","0","none","0","False","True","False","False","False","0","True","2","885"
"876","False","0","0","none","0","False","True","False","False","True","0","True","9","886"
"877","False","0","0","none","0","False","True","False","False","True","0","True","48","887"
"878","False","0","0","none","0","False","True","False","False","True","0","True","9","888"
"879","False","0","0","none","0","False","True","False","False","True","0","True","9","889"
"880","False","0","0","none","0","False","True","False","False","True","0","True","9","890"
"881","False","0","0","none","0","False","True","False","False","True","0","True","2","891"
"882","False","1","0","none","0","False","True","False","False","False","0","True","0","892"
"883","False","0","0","none","0","False","True","False","False","False","0","True","1","893"
"884","False","0","0","none","0","False","True","False","False","True","0","True","4","894"
"885","False","0","0","none","0","False","True","False","False","False","0","True","48","895"
"886","False","0","0","none","0","False","True","False","False","True","0","True","11","896"
"887","False","0","0","none","0","False","True","False","False","True","0","True","4","897"
"888","False","0","0","none","0","False","True","False","False","False","0","True","59","898"
"889","False","0","0","none","0","False","True","False","False","False","0","True","4","899"
"890","False","0","0","none","0","False","True","False","False","False","0","True","4","900"
"891","False","0","0","none","0","False","True","False","False","False","0","True","4","901"
"892","False","0","0","none","0","False","True","True","False","False","0","True","7","902"
"893","False","0","0","8bit","0","False","True","False","False","False","0","True","3","903"
"894","False","0","0","none","0","False","True","False","False","True","0","True","1","904"
"895","False","0","0","none","0","False","True","False","False","True","0","True","60","905"
"896","False","0","0","none","0","False","True","False","False","False","0","True","44","906"
"897","False","0","0","none","0","False","True","False","False","False","0","True","44","907"
"898","False","0","0","7bit","0","False","True","False","False","False","0","True","2","908"
"899","False","0","0","quoted-printable","0","False","False","False","False","False","0","True","2","909"
"900","False","0","0","none","0","False","True","False","False","False","0","True","48","910"
"901","False","0","0","none","0","False","True","False","False","False","0","True","1","911"
"902","False","0","0","7bit","0","False","False","False","False","False","0","True","1","912"
"903","False","0","0","none","0","False","True","False","False","False","0","True","1","913"
"904","False","0","0","7bit","0","False","True","False","False","True","2","True","24","914"
"905","False","0","0","none","0","False","True","False","False","False","2","True","6","915"
"906","False","0","5","7bit","1","False","True","False","False","False","1","True","4","916"
"907","False","0","0","none","0","False","True","False","False","False","0","True","4","917"
"908","False","0","0","none","0","False","True","False","False","False","0","True","1","918"
"909","False","0","0","7bit","0","False","True","False","False","False","0","True","7","919"
"910","False","0","0","none","0","False","True","False","False","False","0","True","6","920"
"911","False","0","0","none","0","False","True","False","False","True","0","True","9","921"
"912","False","0","0","none","0","False","True","False","False","False","0","True","1","922"
"913","False","0","0","none","0","False","True","False","False","False","0","True","1","923"
"914","False","0","0","7bit","0","False","True","False","False","False","1","True","51","924"
"915","False","0","0","none","0","False","True","False","False","True","0","True","9","925"
"916","False","0","0","none","0","False","True","False","False","False","1","True","6","926"
"917","False","0","0","7bit","0","False","True","False","False","True","0","True","5","927"
"918","False","0","0","none","0","False","True","False","False","False","0","True","2","928"
"919","False","0","0","none","0","False","True","False","False","True","0","True","2","929"
"920","False","0","0","7bit","0","False","True","False","False","False","0","True","4","930"
"921","False","0","0","none","0","False","True","False","False","False","0","True","1","931"
"922","False","0","0","none","0","False","True","False","False","False","0","True","4","932"
"923","False","0","0","none","0","False","True","True","False","False","0","True","5","933"
"924","False","0","0","7bit","0","False","True","False","False","False","0","True","2","934"
"925","False","0","0","none","0","False","True","False","False","True","0","True","2","935"
"926","False","0","0","7bit","0","False","True","False","False","False","0","True","5","936"
"927","False","0","0","8bit\r\n","0","False","True","False","False","False","0","True","8","937"
"928","False","0","0","none","0","False","True","False","False","True","0","True","60","938"
"929","False","0","0","none","0","False","True","False","False","True","0","True","9","939"
"930","False","0","0","none","0","False","True","False","False","False","0","True","6","940"
"931","False","0","0","8bit","0","False","True","False","False","False","0","True","3","941"
"932","False","0","0","8bit","0","False","True","False","False","False","0","True","3","942"
"933","False","0","0","8bit","0","False","True","False","False","False","0","True","3","943"
"934","False","0","0","7bit","0","False","True","False","False","True","0","True","5","944"
"935","False","0","0","7bit","0","False","True","False","False","False","1","True","51","945"
"936","False","0","0","7bit","0","False","True","False","False","False","0","True","12","946"
"937","False","0","0","none","0","False","True","False","False","True","0","True","19","947"
"938","False","0","0","none","0","False","True","False","False","True","0","True","4","948"
"939","False","0","0","none","0","False","True","False","False","True","0","True","4","949"
"940","False","0","0","8bit","0","False","True","False","False","False","0","True","13","950"
"941","False","0","0","7bit","0","False","True","False","False","False","1","True","51","951"
"942","False","0","0","none","0","False","True","False","False","True","0","True","60","952"
"943","False","0","0","7bit","0","False","True","False","False","False","1","True","51","953"
"944","False","0","0","none","0","False","True","False","False","False","0","True","2","954"
"945","False","0","0","7bit","0","False","True","False","False","False","0","True","5","955"
"946","False","0","0","none","0","False","True","False","False","True","0","True","12","956"
"947","False","0","0","none","0","False","True","False","False","False","0","True","5","957"
"948","False","0","0","none","0","False","True","False","False","False","0","True","5","958"
"949","False","0","0","none","0","False","True","False","False","False","0","True","5","959"
"950","False","0","0","7bit","0","False","True","False","False","True","1","True","21","960"
"951","False","0","0","7bit","0","False","True","False","False","False","0","True","2","961"
"952","False","0","0","none","0","False","True","False","False","True","0","True","10","962"
"953","False","0","0","none","0","False","True","False","False","True","0","True","10","963"
"954","False","0","0","7bit","0","False","True","False","False","False","0","True","53","964"
"955","False","0","0","8bit\r\n","0","False","True","False","False","False","0","True","8","965"
"956","False","0","0","none","0","False","True","False","False","False","0","True","2","966"
"957","False","0","0","none","0","False","True","False","False","False","0","True","5","967"
"958","False","0","0","none","0","False","True","False","False","False","0","True","5","968"
"959","False","0","0","8bit\r\n","0","False","True","False","False","False","0","True","8","969"
"960","False","0","0","7bit","0","False","True","False","False","False","0","True","11","970"
"961","False","0","0","8bit","0","False","True","False","False","False","0","True","4","971"
"962","False","0","0","none","0","False","True","False","False","False","0","True","11","972"
"963","False","0","0","none","0","False","True","False","False","False","0","True","11","973"
"964","False","0","0","7bit","0","False","True","False","False","False","0","True","4","974"
"965","False","0","0","7bit","0","False","True","False","False","False","1","True","51","975"
"966","False","0","0","none","0","False","True","False","False","False","0","True","11","976"
"967","False","0","0","none","0","False","True","False","False","False","0","True","11","977"
"968","False","0","0","8bit","0","False","True","False","False","False","0","True","4","978"
"969","False","0","0","none","0","False","True","False","False","False","0","True","1","979"
"970","False","0","0","none","0","False","True","False","False","False","0","True","19","980"
"971","False","0","0","none","0","False","True","False","False","False","0","True","1","981"
"972","False","0","0","none","0","False","True","False","False","True","0","True","10","982"
"973","False","0","0","none","0","False","True","False","False","True","0","True","10","983"
"974","False","0","0","none","0","False","True","False","False","True","0","True","10","984"
"975","False","0","0","7bit","0","False","True","False","False","True","0","True","53","986"
"976","False","0","0","none","0","False","True","False","False","False","0","True","49","987"
"977","False","0","0","none","0","False","True","True","False","False","0","True","7","988"
"978","False","0","0","none","0","False","True","False","False","True","0","True","19","989"
"979","False","0","0","none","0","False","True","True","False","False","0","True","7","990"
"980","False","0","0","8bit\r\n","0","False","True","False","False","False","0","True","8","991"
"981","False","0","0","7bit","0","False","True","False","False","False","0","True","7","992"
"982","False","0","0","7bit","0","False","True","False","False","False","1","True","51","993"
